api_well_number,county_code,api_hole_number,sidetrack,completion,well_name,company_name,operator_number,well_type,map_symbol,well_status,status_date,permit_application_date,permit_issued_date,date_spudded,date_of_total_depth,date_well_completed,date_well_plugged,date_well_confidentiality_ends,confidentiality_code,town,quad,quad_section,producing_field,producing_formation,financial_security,slant,county,region,state_lease,"proposed_depth,_ft",surface_longitude,surface_latitude,bottom_hole_longitude,bottom_hole_latitude,"true_vertical_depth,_ft","measured_depth,_ft","kickoff,_ft","drilled_depth,_ft","elevation,_ft",original_well_type,permit_fee,objective_formation,depth_fee,spacing,spacing_acres,integration,hearing_date,date_last_modified,dec_database_link,location_1
31029030340000,29,3034,0,0,Henskin Emil 3,Akron Natural Gas,9447,GD,GW,UN,,,,08/10/1913,,09/03/1913,,,Pre-1989 Well (N/A),Alden,East Aurora,B,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.56663,42.87396,-78.56663,42.87396,1411.0,1411.0,0.0,1411.0,800.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029030340000,"(42.87396, -78.56663)"
31013156890000,13,15689,0,0,Lawrence Eckstrom 4,Valley Drilling Corp. of America,740,OD,OW,UL,,10/31/1980,10/31/1980,02/11/1981,02/16/1981,02/18/1981,,,Pre-1989 Well (N/A),Busti,"Sugar Grove, PA-NY",B,Busti,Glade,True,Vertical,Chautauqua,9.0,,580.0,-79.29622999999998,41.99944,-79.29622999999998,41.99944,640.0,640.0,0.0,640.0,1380.0,NL,0.0,,0.0,,,,,09/24/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013156890000,"(41.99944, -79.29623)"
31013150150000,13,15015,0,0,3144 Stroebel (Weise),Weise Russell A. Jr. & Kay P.,1534,GD,GW,UL,,02/19/1980,02/19/1980,02/17/1980,02/23/1980,02/23/1980,,,Pre-1989 Well (N/A),Sherman,Sherman,H,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.58289,42.1585,-79.58289,42.1585,3833.0,3833.0,0.0,3833.0,,NL,0.0,,0.0,,,,,05/03/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013150150000,"(42.1585, -79.58289)"
31013150400000,13,15040,0,0,Westfield Watershed 24,Charlebois Energy Products Inc,659,GD,GW,UN,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Westfield,Westfield,H,,,False,Vertical,Chautauqua,9.0,,,-79.56395,42.28424,-79.56395,42.28424,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013150400000,"(42.28424, -79.56395)"
31013020660000,13,2066,0,0,Watrus George 2,Reservation Gas,9318,GD,GW,UN,,,,,,09/07/1927,,,Pre-1989 Well (N/A),Hanover,Farnham,G,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.10167,42.52179,-79.10167,42.52179,2281.0,2281.0,0.0,2281.0,870.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013020660000,"(42.52179, -79.10167)"
31029029810000,29,2981,0,0,Wannamaker C J 2,NY Gas & Elec.,9455,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Lancaster,Clarence,G,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.60289,42.90215,-78.60289,42.90215,0.0,0.0,0.0,0.0,735.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029029810000,"(42.90215, -78.60289)"
31013157150000,13,15715,0,0,L. Eckstrom 6,Valley Drilling Corp. of America,740,OD,OW,UL,,10/31/1980,11/12/1980,11/13/1980,11/19/1980,12/15/1980,,,Pre-1989 Well (N/A),Busti,Lakewood,H,Busti,Glade,True,Vertical,Chautauqua,9.0,,580.0,-79.29674,42.00116,-79.29674,42.00116,600.0,600.0,0.0,600.0,1365.0,NL,0.0,Glade,0.0,,,,,12/05/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013157150000,"(42.00116, -79.29674)"
31029141180000,29,14118,0,0,Patterson R-4,Finance Oil & Gas,9355,GD,GW,UN,08/23/2017,,,,02/20/1912,,,,Pre-1989 Well (N/A),Brant,Farnham,E,,Medina,False,Vertical,Erie,9.0,,,-79.069247,42.556116,-79.069247,42.556116,1900.0,1900.0,0.0,1900.0,639.0,NL,0.0,Medina,0.0,,,,,12/11/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029141180000,"(42.556116, -79.069247)"
31051032840000,51,3284,0,0,Retsof Shaft 2,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),York,Leicester,C,,,False,Vertical,Livingston,8.0,,0.0,-77.88257,42.83656,-77.88257,42.83656,1012.0,1012.0,0.0,1012.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31051032840000,"(42.83656, -77.88257)"
31029032120000,29,3212,0,0,Cooper Perry 3,NY Gas & Elec.,9455,GD,GW,UN,,,,,,12/24/1923,,,Pre-1989 Well (N/A),Lancaster,Clarence,G,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.58346,42.91397,-78.58346,42.91397,1188.0,1188.0,0.0,1188.0,765.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029032120000,"(42.91397, -78.58346)"
31013157160000,13,15716,0,0,L. Eckstrom 7,Valley Drilling Corp. of America,740,OD,OW,UL,,10/31/1980,11/12/1980,01/02/1981,01/05/1981,02/04/1981,,,Pre-1989 Well (N/A),Busti,Lakewood,H,Busti,Glade,True,Vertical,Chautauqua,9.0,,565.0,-79.29737,42.00039,-79.29737,42.00039,600.0,600.0,0.0,600.0,1360.0,NL,0.0,Glade,0.0,,,,,12/05/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013157160000,"(42.00039, -79.29737)"
31029149810000,29,14981,0,0,Clara Jacobs R-78,Finance Oil & Gas,9355,GD,GW,UN,,,,,02/07/1925,,,,Pre-1989 Well (N/A),Collins,North Collins,E,,Medina,False,Vertical,Erie,9.0,,,-78.946101,42.542134,-78.946101,42.542134,2311.0,2311.0,0.0,2311.0,815.0,NL,0.0,Medina,0.0,,,,,01/09/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029149810000,"(42.542134, -78.946101)"
31029039170000,29,3917,0,0,Weinheimer J F Fee 2 2,Weinheimer Plumbing Supply,9051,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Tonawanda City,Tonawanda East,H,Tonawanda,Medina,False,Vertical,Erie,9.0,,0.0,-78.82433,43.00446,-78.82433,43.00446,3168.0,3168.0,0.0,3168.0,580.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029039170000,"(43.00446, -78.82433)"
31013015300000,13,1530,0,0,Ransom William 1,Republic Light Heat & Power,9254,GD,GW,UN,,,,09/15/1924,,10/25/1924,,,Pre-1989 Well (N/A),Sheridan,Forestville,D,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.24492999999998,42.45083,-79.24492999999998,42.45083,2584.0,2584.0,0.0,2584.0,1090.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013015300000,"(42.45083, -79.24493)"
31029038380000,29,3838,0,0,15,,9998,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Amherst,Tonawanda East,H,Tonawanda,Medina,False,Vertical,Erie,9.0,,0.0,-78.808,43.0123,-78.808,43.0123,0.0,0.0,0.0,0.0,577.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029038380000,"(43.0123, -78.808)"
31029015620000,29,1562,0,0,,,9998,GD,GW,UN,,,,11/07/1923,,11/28/1923,,,Pre-1989 Well (N/A),Tonawanda,Buffalo NE,A,Buffalo,Medina,False,Vertical,Erie,9.0,,0.0,-78.8417,42.98961,-78.8417,42.98961,667.0,667.0,0.0,667.0,590.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029015620000,"(42.98961, -78.8417)"
31029141280000,29,14128,0,0,Theodore Jimmerson R-14,Finance Oil & Gas,9355,GD,GW,UN,08/23/2017,,,,11/28/1912,,,,Pre-1989 Well (N/A),Brant,Farnham,E,,Medina,False,Vertical,Erie,9.0,,,-79.06646499999998,42.556802,-79.06646499999998,42.556802,1895.0,1895.0,0.0,1895.0,643.0,NL,0.0,Medina,0.0,,,,,12/13/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029141280000,"(42.556802, -79.066465)"
31029030210000,29,3021,0,0,Company Lot Deed 541,,9998,GD,GW,UL,,,,,,,,,Pre-1989 Well (N/A),Alden,Corfu,G,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.49096,42.90738,-78.49096,42.90738,1333.0,1333.0,0.0,1333.0,830.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029030210000,"(42.90738, -78.49096)"
31029031830000,29,3183,0,0,Company Lots 1,North Buffalo Natural Gas,9466,GD,GW,UN,,,,09/21/1916,,10/16/1916,,,Pre-1989 Well (N/A),Tonawanda,Buffalo NE,A,Buffalo,Medina,False,Vertical,Erie,9.0,,0.0,-78.84319,42.98658,-78.84319,42.98658,721.0,721.0,0.0,721.0,585.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029031830000,"(42.98658, -78.84319)"
31029139410000,29,13941,0,0,Fee 1,Other Gas,9837,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Tonawanda,Buffalo NW,C,,,False,Vertical,Erie,9.0,,,-78.890808,42.958391,-78.890808,42.958391,0.0,0.0,0.0,0.0,,GD,0.0,,0.0,,,,,08/26/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029139410000,"(42.958391, -78.890808)"
31029032100000,29,3210,0,0,McLeron,NY Gas & Elec.,9455,GD,GW,UN,,,,10/06/1923,,11/05/1923,,,Pre-1989 Well (N/A),Lancaster,Clarence,G,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.6143,42.91453,-78.6143,42.91453,1109.0,1109.0,0.0,1109.0,725.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029032100000,"(42.91453, -78.6143)"
31029146850000,29,14685,0,0,Lyman Smith R-62 (I-1664),Finance Oil & Gas,9355,GD,GW,UN,08/23/2017,,,,09/23/1920,,,,Pre-1989 Well (N/A),Collins,North Collins,D,,Medina,False,Vertical,Erie,9.0,,,-78.968849,42.551318,-78.968849,42.551318,2353.0,2353.0,0.0,2353.0,903.0,GD,0.0,Medina,0.0,,,,,01/14/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029146850000,"(42.551318, -78.968849)"
31029037570000,29,3757,0,0,Forge Frank and Nellie 1,,9998,GD,GW,UL,,,,05/19/1923,,06/20/1923,,,Pre-1989 Well (N/A),Wales,Strykersville,A,Wales,Medina,False,Vertical,Erie,9.0,,0.0,-78.47011,42.72509,-78.47011,42.72509,2031.0,2031.0,0.0,2031.0,949.0,NL,0.0,Medina,0.0,,,,,07/30/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029037570000,"(42.72509, -78.47011)"
31015005090000,15,509,0,0,Treat 1,Belmont Quadrangle Drilling,9034,DW,DH,UL,,,,12/13/1938,,12/13/1938,,,Pre-1989 Well (N/A),Erin,Erin,B,,,False,Vertical,Chemung,8.0,,0.0,-76.70757999999998,42.23727,-76.70757999999998,42.23727,3447.0,3447.0,0.0,3447.0,1659.0,NL,0.0,,0.0,,,,,03/07/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31015005090000,"(42.23727, -76.70758)"
31029141330000,29,14133,0,0,Peter Pierce R-19,Finance Oil & Gas,9355,GD,GW,UN,08/23/2017,,,,,09/18/1913,,,Pre-1989 Well (N/A),Brant,Farnham,E,,Medina,False,Vertical,Erie,9.0,,,-79.064239,42.582296,-79.064239,42.582296,1800.0,1800.0,0.0,1800.0,667.0,NL,0.0,Medina,0.0,,,,,12/13/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029141330000,"(42.582296, -79.064239)"
31029030220000,29,3022,0,0,Kocher Rose Cook,Alden Batavia Natural Gas Co.,9228,GD,GW,UN,,,,,,02/03/1902,,,Pre-1989 Well (N/A),Alden,Clarence,I,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.53395,42.90449,-78.53395,42.90449,1269.0,1269.0,0.0,1269.0,830.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029030220000,"(42.90449, -78.53395)"
31013158620000,13,15862,0,0,L Eckstrom 12,Valley Drilling Corp. of America,740,OD,OW,UL,,01/09/1981,01/13/1981,02/26/1981,03/02/1981,03/05/1981,,,Pre-1989 Well (N/A),Busti,Sugar Grove PA,B,Busti,Glade,True,Vertical,Chautauqua,9.0,,565.0,-79.298468,41.999586,-79.298468,41.999586,600.0,600.0,0.0,600.0,1350.0,NL,0.0,Glade,0.0,,,,,11/28/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013158620000,"(41.999586, -79.298468)"
31013157110000,13,15711,0,0,L. Eckstrom 1,Valley Drilling Corp. of America,740,OD,OW,UL,,10/31/1980,11/12/1980,11/27/1980,11/28/1980,04/20/1981,,,Pre-1989 Well (N/A),Busti,Lakewood,H,Busti,Glade,True,Vertical,Chautauqua,9.0,,575.0,-79.29549,42.00185,-79.29549,42.00185,620.0,620.0,0.0,620.0,1365.0,NL,0.0,Glade,0.0,,,,,12/05/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013157110000,"(42.00185, -79.29549)"
31013606190000,13,60619,0,0,Fee  1,Diate Sam B,914,GD,GW,UL,08/23/2017,,,09/02/1980,09/08/1980,02/02/1983,,,Pre-1989 Well (N/A),Pomfret,Dunkirk,E,Lakeshore,Upper Devonian Shale,False,Vertical,Chautauqua,9.0,,0.0,-79.31554,42.4302,-79.31554,42.4302,190.0,190.0,0.0,190.0,770.0,NL,0.0,,0.0,,,,,01/05/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013606190000,"(42.4302, -79.31554)"
31029032160000,29,3216,0,0,Swilling Fred,NY Gas & Elec.,9455,GD,GW,UN,,,,08/03/1925,,09/03/1965,,,Pre-1989 Well (N/A),Alden,Clarence,E,Alden-Lancaster,,False,Vertical,Erie,9.0,,0.0,-78.57038,42.94946,-78.57038,42.94946,1163.0,1163.0,0.0,1163.0,765.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029032160000,"(42.94946, -78.57038)"
31013141730000,13,14173,0,0,Cross 1,Texas Western Drlg Co.,528,GD,GW,UL,08/23/2017,05/17/1979,05/17/1979,08/08/1979,08/13/1979,08/13/1979,,,Pre-1989 Well (N/A),Sheridan,Forestville,D,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,0.0,-79.24241999999998,42.44966,-79.24241999999998,42.44966,2665.0,2665.0,0.0,2665.0,1128.0,NL,0.0,,0.0,,,,,01/05/2004 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013141730000,"(42.44966, -79.24242)"
31013032660000,13,3266,0,0,Yonkers H 1,Rich Rollin,9382,NL,O,UN,,,,07/13/1954,,10/15/1954,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,F,Lakeshore,,False,Vertical,Chautauqua,9.0,,0.0,-79.26738,42.44973,-79.26738,42.44973,1447.0,1447.0,0.0,1447.0,875.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013032660000,"(42.44973, -79.26738)"
31013043970000,13,4397,0,0,Segerlin Fee 1,Sequerlin Allin,9406,GW,GW,UL,,,,11/02/1961,,11/21/1961,,,Pre-1989 Well (N/A),Ellery,Ellery Center,B,,,False,Vertical,Chautauqua,9.0,,0.0,-79.29878999999998,42.22984,-79.29878999999998,42.22984,906.0,906.0,0.0,906.0,1280.0,NL,0.0,,0.0,,,,,02/01/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013043970000,"(42.22984, -79.29879)"
31013115660000,13,11566,0,0,Taber 1,Basic Energy Producers Inc.,301,GD,GW,UL,08/23/2017,08/20/1975,08/20/1975,08/28/1975,12/02/1975,12/02/1975,,,Pre-1989 Well (N/A),Pomfret,Dunkirk,E,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2375.0,-79.29765,42.42731,-79.29765,42.42731,2500.0,2500.0,0.0,2500.0,905.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013115660000,"(42.42731, -79.29765)"
31017045770000,17,4577,0,0,Decker 4,Genegantslet Gas & Oil Co. Inc,67,GD,GW,UL,12/31/2015,,,09/17/1964,,10/28/1964,,,Pre-1989 Well (N/A),Smithville,Smithville Flats,I,Genegantslet,Hamilton,False,Vertical,Chenango,7.0,,0.0,-75.77799,42.39383,-75.77799,42.39383,1945.0,1945.0,0.0,1945.0,1495.0,NL,0.0,,0.0,,,,,09/24/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31017045770000,"(42.39383, -75.77799)"
31029149800000,29,14980,0,0,Clara Jacobs R-76,Finance Oil & Gas,9355,GD,GW,UN,,,,,11/21/1924,,,,Pre-1989 Well (N/A),Collins,North Collins,E,,,False,Vertical,Erie,9.0,,,-78.94888299999998,42.541997,-78.94888299999998,42.541997,2205.0,2205.0,0.0,2205.0,879.0,NL,0.0,Medina,0.0,,,,,01/09/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029149800000,"(42.541997, -78.948883)"
31029141410000,29,14141,0,0,John Winnie R-27,Finance Oil & Gas,9355,GD,GW,UN,08/23/2017,,,,05/03/1914,,,,Pre-1989 Well (N/A),Brant,Farnham,D,,Medina,False,Vertical,Erie,9.0,,,-79.08383499999998,42.582433,-79.08383499999998,42.582433,1890.0,1890.0,0.0,1890.0,648.0,NL,0.0,Medina,0.0,,,,,12/14/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029141410000,"(42.582433, -79.083835)"
31013677030000,13,67703,0,0,JRJ Enterprises 1,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Carroll,Jamestown,I,,,False,Vertical,Chautauqua,9.0,,0.0,-79.15242999999998,42.02405,-79.15242999999998,42.02405,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013677030000,"(42.02405, -79.15243)"
31029131720000,29,13172,0,0,"Hoover, F 526",,9998,GD,GW,UN,,,,06/10/1918,,08/16/1918,,,Pre-1989 Well (N/A),Collins,North Collins,I,,,False,Vertical,Erie,9.0,,1632.0,-78.896258,42.538574,-78.896258,42.538574,1632.0,1632.0,0.0,1632.0,1098.0,GD,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029131720000,"(42.538574, -78.896258)"
31013027540000,13,2754,0,0,Feinen Maria 2,Republic Light Heat & Power,9254,GD,GW,UN,,,,,,01/02/1916,,,Pre-1989 Well (N/A),Sheridan,Dunkirk,C,Lakeshore,Medina,False,Vertical,Chautauqua,9.0,,0.0,-79.28019999999998,42.46403,-79.28019999999998,42.46403,2148.0,2148.0,0.0,2148.0,770.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013027540000,"(42.46403, -79.2802)"
31029147030000,29,14703,0,0,Albert Snow R-85,Finance Oil & Gas,9355,GD,GW,UN,,,,,08/25/1925,,,,Pre-1989 Well (N/A),Collins,North Collins,G,,Medina,False,Vertical,Erie,9.0,,,-78.972734,42.538848,-78.972734,42.538848,2188.0,2188.0,0.0,2188.0,720.0,NL,0.0,Medina,0.0,,,,,12/18/2012 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029147030000,"(42.538848, -78.972734)"
31029029880000,29,2988,0,0,Snyder E 2,NY Gas & Elec.,9455,GD,GW,UN,,,,,,10/27/1913,,,Pre-1989 Well (N/A),Alden,Clarence,H,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.57336999999998,42.91425,-78.57336999999998,42.91425,1243.0,1243.0,0.0,1243.0,775.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029029880000,"(42.91425, -78.57337)"
31029015920000,29,1592,0,0,,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Collins,North Collins,E,Lakeshore,,False,Vertical,Erie,9.0,,0.0,-78.95471999999998,42.54338,-78.95471999999998,42.54338,2248.0,2248.0,0.0,2248.0,855.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029015920000,"(42.54338, -78.95472)"
31013160050000,13,16005,0,0,D Eckstrom 19,Valley Drilling Corp. of America,740,OD,OW,UL,,12/03/1980,04/01/1981,05/01/1981,05/02/1981,05/15/1981,,,Pre-1989 Well (N/A),Busti,Lakewood,H,Busti,Glade,True,Vertical,Chautauqua,9.0,,635.0,-79.29949,42.00354,-79.29949,42.00354,585.0,585.0,0.0,585.0,1355.0,NL,0.0,Glade,0.0,,,,,11/28/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013160050000,"(42.00354, -79.29949)"
31029031120000,29,3112,0,0,Carpenter Albert 2,,9998,GD,GW,UN,,,,12/25/1915,,01/31/1916,,,Pre-1989 Well (N/A),Evans,Farnham,A,Lakeview,Medina,False,Vertical,Erie,9.0,,0.0,-79.10002,42.6153,-79.10002,42.6153,1676.0,1676.0,0.0,1676.0,630.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029031120000,"(42.6153, -79.10002)"
31013115280000,13,11528,0,0,Pognant 1,Basic Energy Producers Inc.,301,GD,GW,UL,08/23/2017,07/21/1975,07/23/1975,07/25/1975,08/06/1975,08/06/1975,,,Pre-1989 Well (N/A),Portland,Brocton,H,Lakeshore,Medina,True,Vertical,Chautauqua,9.0,,2400.0,-79.432,42.38364,-79.432,42.38364,2475.0,2475.0,0.0,2475.0,788.0,NL,0.0,Medina,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013115280000,"(42.38364, -79.432)"
31029030490000,29,3049,0,0,Martin Lena Hansel,Akron Natural Gas,9447,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Alden,Clarence,H,Alden-Lancaster,Medina,False,Vertical,Erie,9.0,,0.0,-78.54792999999998,42.9159,-78.54792999999998,42.9159,1117.0,1117.0,0.0,1117.0,810.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029030490000,"(42.9159, -78.54793)"
31029042060000,29,4206,0,0,Wanamaker Ray 1,Wanamaker Raymond & Aletha,633,GW,GW,UL,08/23/2017,,,05/04/1962,,08/17/1962,,,Pre-1989 Well (N/A),Holland,Holland,E,Glenwood,Medina,False,Vertical,Erie,9.0,,0.0,-78.56614999999998,42.68202,-78.56614999999998,42.68202,1137.0,1137.0,0.0,1137.0,968.0,NL,0.0,,0.0,,,,,07/01/2020 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029042060000,"(42.68202, -78.56615)"
31029030260000,29,3026,0,0,Dutwiler J,Akron Natural Gas,9447,GD,GW,UN,,,,,,,,,Pre-1989 Well (N/A),Alden,Clarence,E,Alden-Lancaster,,False,Vertical,Erie,9.0,,0.0,-78.56998,42.94643,-78.56998,42.94643,1145.0,1145.0,0.0,1145.0,790.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029030260000,"(42.94643, -78.56998)"
31029096060000,29,9606,0,0,Lickliter 3,Lickliter Robert Paul,235,GD,GW,UL,08/23/2017,,,03/01/1973,,04/24/1973,,,Pre-1989 Well (N/A),Hamburg,Buffalo SE,E,West Seneca,Medina,False,Vertical,Erie,9.0,,0.0,-78.80428399999998,42.800788,-78.80428399999998,42.800788,1300.0,1300.0,0.0,1300.0,645.0,NL,0.0,,0.0,,,,,06/01/2015 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31029096060000,"(42.800788, -78.804284)"
31013158000000,13,15800,0,0,D Eckstrom 6,Valley Drilling Corp. of America,740,OD,OW,UL,,12/03/1980,12/05/1980,05/04/1981,05/05/1981,05/07/1981,,,Pre-1989 Well (N/A),Busti,Lakewood,H,Busti,Glade,True,Vertical,Chautauqua,9.0,,640.0,-79.2966,42.0057,-79.2966,42.0057,580.0,580.0,0.0,580.0,1360.0,NL,0.0,Glade,0.0,,,,,12/05/2017 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31013158000000,"(42.0057, -79.2966)"
